adv_samples,attack_capture_precision,attack_capture_precision_ci_lower,attack_capture_precision_ci_upper,attack_capture_rate,attack_capture_rate_ci_lower,attack_capture_rate_ci_upper,baseline_clean_f1,captured_adversarial_count,clean_review_count,clean_review_count_denominator,clean_review_rate,clean_review_rate_ci_lower,clean_review_rate_ci_upper,clean_samples,conditional_review_count,conditional_review_count_denominator,conditional_review_rate,conditional_review_rate_ci_lower,conditional_review_rate_ci_upper,coverage,coverage_ci_lower,coverage_ci_upper,coverage_count,coverage_count_denominator,method,method_family,nominal_budget,number_needed_to_review,raw_adversarial_benign_count,raw_adversarial_benign_rate,raw_adversarial_benign_rate_ci_lower,raw_adversarial_benign_rate_ci_upper,raw_adversarial_count,raw_bypass_capture_rate,raw_bypass_capture_rate_ci_lower,raw_bypass_capture_rate_ci_upper,residual_silent_bypass_count,residual_silent_bypass_rate,residual_silent_bypass_rate_ci_lower,residual_silent_bypass_rate_ci_upper,role_manifest_sha256,selective_risk,selective_risk_ci_lower,selective_risk_ci_upper,selective_risk_count_denominator,selective_risk_error_count,target,threshold,total_review_count
200,0.4897959183673469,0.3557511031030579,0.6253243625953195,0.12,0.08197992706375512,0.17234252098296743,0.7878787878787878,24,25,255,0.0980392156862745,0.06729043587358367,0.14071897292051305,255,25,155,0.16129032258064516,0.11170079120016674,0.2272627213515045,0.5098039215686274,0.44875819457893734,0.5705586491090113,130,255,Quarantine / Local Outlier Factor / nominal_budget=0.05,Local Outlier Factor,0.05,2.0416666666666665,140,0.7,0.6332093162728074,0.7592525531762859,200,0.17142857142857143,0.11799117385645051,0.24241575781487795,116,0.58,0.5107207393958046,0.6462640083838327,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.13076923076923078,0.08327392181910748,0.19945953875524186,130,17,cwe399,1.253639941286385,49
200,0.49122807017543857,0.3661628241840743,0.6174010150238727,0.14,0.09866982633455636,0.1948988086570756,0.7878787878787878,28,29,255,0.1137254901960784,0.08035939404952483,0.1585569646452901,255,29,155,0.1870967741935484,0.13354550599727152,0.2557826913123677,0.4941176470588235,0.4332973359449561,0.5551125578422746,126,255,Quarantine / Local Outlier Factor / nominal_budget=0.10,Local Outlier Factor,0.1,2.0357142857142856,140,0.7,0.6332093162728074,0.7592525531762859,200,0.2,0.1421545753084462,0.2738691449132016,112,0.56,0.4907167533465867,0.6270218074881414,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.12698412698412698,0.07969646065163148,0.19634371285096097,126,16,cwe399,1.243819225517138,57
200,0.4772727272727273,0.3760662797922773,0.580380405056127,0.21,0.15928412069979,0.2716461685990245,0.7878787878787878,42,46,255,0.1803921568627451,0.13805308627474228,0.23221780949812487,255,46,155,0.2967741935483871,0.23047537794879652,0.3729027295822062,0.4274509803921568,0.368250909400322,0.4888044473088564,109,255,Quarantine / Local Outlier Factor / nominal_budget=0.15,Local Outlier Factor,0.15,2.0952380952380953,140,0.7,0.6332093162728074,0.7592525531762859,200,0.3,0.23026240868244724,0.3804200714653179,98,0.49,0.4215627833121318,0.5588141232154135,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.11009174311926606,0.0641080394211075,0.18262271992625612,109,12,cwe399,1.1959555759729459,88
200,0.7241379310344828,0.5428286758313405,0.8530124489791204,0.105,0.06970748792681017,0.15518031991123038,0.7878787878787878,21,8,255,0.0313725490196078,0.015981014698383176,0.06067385701766133,255,8,155,0.05161290322580645,0.026382095187525774,0.09853150714278189,0.5764705882352941,0.5151298379645244,0.6355415428014766,147,255,Quarantine / Mahalanobis / nominal_budget=0.01,Mahalanobis,0.01,1.380952380952381,140,0.7,0.6332093162728074,0.7592525531762859,200,0.15,0.10025055316583265,0.21844378709275641,119,0.595,0.525797100813387,0.6606222871749323,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1360544217687075,0.08983087309632351,0.20081507506311894,147,20,cwe399,142.31261086454833,29
200,0.48214285714285715,0.35668219412458285,0.6098961607582303,0.135,0.09446570454787909,0.1892913837075255,0.7878787878787878,27,29,255,0.1137254901960784,0.08035939404952483,0.1585569646452901,255,29,155,0.1870967741935484,0.13354550599727152,0.2557826913123677,0.4941176470588235,0.4332973359449561,0.5551125578422746,126,255,Quarantine / Mahalanobis / nominal_budget=0.03,Mahalanobis,0.03,2.074074074074074,140,0.7,0.6332093162728074,0.7592525531762859,200,0.19285714285714287,0.1360639362398492,0.26605558684421876,113,0.565,0.49570736259794607,0.6318427449730092,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15079365079365079,0.0987125003891981,0.2235378748047182,126,19,cwe399,44.42931685705574,56
200,0.5,0.3810209474394701,0.6189790525605299,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,32,255,0.1254901960784313,0.09031038753693409,0.17178618358341946,255,32,155,0.2064516129032258,0.1502066666592389,0.27689504421887623,0.4823529411764706,0.42174046336129667,0.5434892180003954,123,255,Quarantine / Mahalanobis / nominal_budget=0.05,Mahalanobis,0.05,2.0,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.14634146341463414,0.09461697167521521,0.2194874165202476,123,18,cwe399,41.881615433926164,64
200,0.5445544554455446,0.4475799808888148,0.6382639219072377,0.275,0.21779700329307355,0.34068339357669647,0.7878787878787878,55,46,255,0.1803921568627451,0.13805308627474228,0.23221780949812487,255,46,155,0.2967741935483871,0.23047537794879652,0.3729027295822062,0.4274509803921568,0.368250909400322,0.4888044473088564,109,255,Quarantine / Mahalanobis / nominal_budget=0.10,Mahalanobis,0.1,1.8363636363636364,140,0.7,0.6332093162728074,0.7592525531762859,200,0.39285714285714285,0.3158551299789474,0.4755819129573554,85,0.425,0.3585361254351385,0.49429067352145145,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1559633027522936,0.09971544799437598,0.2356352220180037,109,17,cwe399,36.3467731947942,101
200,0.5161290322580645,0.42901544604494163,0.6022733082989076,0.32,0.25926533315468053,0.38751898434113546,0.7878787878787878,64,60,255,0.2352941176470588,0.18739808955318227,0.2910471308721985,255,60,155,0.3870967741935484,0.3140299305665485,0.465624573617342,0.3725490196078431,0.3155104925754171,0.4333705394812477,95,255,Quarantine / Mahalanobis / nominal_budget=0.15,Mahalanobis,0.15,1.9375,140,0.7,0.6332093162728074,0.7592525531762859,200,0.45714285714285713,0.3768699173117245,0.5397048998627966,76,0.38,0.31559005848673627,0.44893281984380773,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1368421052631579,0.08174793559632486,0.22016443171129235,95,13,cwe399,32.75087674612629,124
50,1.0,0.4385029682449546,1.0,0.06,0.020614970348973985,0.1621709168883817,0.8536585365853658,3,0,213,0.0,0.0,0.017715518248153,213,0,168,0.0,0.0,0.022354668349868045,0.7887323943661971,0.7290447900859254,0.8381899106440143,168,213,Quarantine / Supervised Gate / nominal_budget=0.01,Supervised Gate,0.01,1.0,38,0.76,0.6258731624205708,0.8570260860300828,50,0.07894736842105263,0.027214595506987696,0.20799371457771454,35,0.7,0.562496495355466,0.8089644649911906,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.011904761904761904,0.0032708093814397647,0.04236112876962189,168,2,openssl,0.6921476248341681,3
50,0.25,0.10182067491213048,0.49498316535508774,0.08,0.03154951408859297,0.18838246918342832,0.8536585365853658,4,12,213,0.056338028169014,0.03251802516492106,0.09587743468907389,213,12,168,0.07142857142857142,0.041329237361962694,0.12068904979506706,0.7323943661971831,0.6692090746830545,0.7873456844410435,156,213,Quarantine / Supervised Gate / nominal_budget=0.03,Supervised Gate,0.03,4.0,38,0.76,0.6258731624205708,0.8570260860300828,50,0.10526315789473684,0.04170257347553526,0.2413052172288731,34,0.68,0.5418970269185593,0.7924178373934315,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.01282051282051282,0.003522917071672259,0.04553481099555254,156,2,openssl,0.6350931678334245,16
50,0.25,0.11186170140766566,0.46870087761874396,0.1,0.04347576493189044,0.21360231437479654,0.8536585365853658,5,15,213,0.0704225352112676,0.04313817437700724,0.11292727087844817,213,15,168,0.08928571428571429,0.05485470946990265,0.14207948238891754,0.7183098591549296,0.6544463072204263,0.7744384665022113,153,213,Quarantine / Supervised Gate / nominal_budget=0.05,Supervised Gate,0.05,4.0,38,0.76,0.6258731624205708,0.8570260860300828,50,0.13157894736842105,0.05753867690120133,0.27326859442291307,33,0.66,0.5215382605023261,0.7756305077749991,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.013071895424836602,0.0035921358278771277,0.04640394862361166,153,2,openssl,0.6312399495180382,20
50,0.25,0.11186170140766566,0.46870087761874396,0.1,0.04347576493189044,0.21360231437479654,0.8536585365853658,5,15,213,0.0704225352112676,0.04313817437700724,0.11292727087844817,213,15,168,0.08928571428571429,0.05485470946990265,0.14207948238891754,0.7183098591549296,0.6544463072204263,0.7744384665022113,153,213,Quarantine / Supervised Gate / nominal_budget=0.10,Supervised Gate,0.1,4.0,38,0.76,0.6258731624205708,0.8570260860300828,50,0.13157894736842105,0.05753867690120133,0.27326859442291307,33,0.66,0.5215382605023261,0.7756305077749991,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.013071895424836602,0.0035921358278771277,0.04640394862361166,153,2,openssl,0.6228400470707656,20
50,0.2,0.09505107177289876,0.3730569641314826,0.12,0.05617600150932277,0.23804817383202986,0.8536585365853658,6,24,213,0.1126760563380281,0.07689637617349751,0.16217902528633935,213,24,168,0.14285714285714285,0.09791602924415757,0.2037658767200339,0.676056338028169,0.610571552586481,0.735303264931775,144,213,Quarantine / Supervised Gate / nominal_budget=0.15,Supervised Gate,0.15,5.0,38,0.76,0.6258731624205708,0.8570260860300828,50,0.15789473684210525,0.07443863415158927,0.3041681177922313,32,0.64,0.501410168761127,0.7586125034815325,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.013888888888888888,0.0038171346628682636,0.04922251255952856,144,2,openssl,0.5912250173929198,30
50,0.6842105263157895,0.4601040767532747,0.8463562091220771,0.26,0.1587152749355239,0.3955315726484883,0.8536585365853658,13,6,213,0.028169014084507,0.012972704478212669,0.0600827845728613,213,6,168,0.03571428571428571,0.016469092076280275,0.07571738567716862,0.7605633802816901,0.6989612034440782,0.8129335264829407,162,213,Quarantine / Isolation Forest / nominal_budget=0.01,Isolation Forest,0.01,1.4615384615384615,38,0.76,0.6258731624205708,0.8570260860300828,50,0.34210526315789475,0.21212415179959415,0.5010789644821692,25,0.5,0.3664451431682858,0.6335548568317142,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012345679012345678,0.0033921854884835546,0.04389067656817634,162,2,openssl,0.5268236507864311,19
50,0.696969696969697,0.5266186485419944,0.8262446857594641,0.46,0.3296965219222435,0.5960112860084252,0.8536585365853658,23,10,213,0.0469483568075117,0.02569840042274735,0.08425040249694057,213,10,168,0.05952380952380952,0.032650105091741696,0.10609091226409444,0.7417840375586855,0.6790919264457485,0.7959094896126566,158,213,Quarantine / Isolation Forest / nominal_budget=0.03,Isolation Forest,0.03,1.434782608695652,38,0.76,0.6258731624205708,0.8570260860300828,50,0.6052631578947368,0.4471786799604255,0.744019242518399,15,0.3,0.1910355350088095,0.43750350464453397,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012658227848101266,0.0034782344575124864,0.04497324934542184,158,2,openssl,0.5129478276813497,33
50,0.6764705882352942,0.508428945939082,0.808683564359745,0.46,0.3296965219222435,0.5960112860084252,0.8536585365853658,23,11,213,0.0516431924882629,0.029078238434561497,0.09009389295227993,213,11,168,0.06547619047619048,0.0369508952173935,0.11342875703903946,0.7370892018779343,0.6741463100963933,0.7916317774948581,157,213,Quarantine / Isolation Forest / nominal_budget=0.05,Isolation Forest,0.05,1.4782608695652173,38,0.76,0.6258731624205708,0.8570260860300828,50,0.6052631578947368,0.4471786799604255,0.744019242518399,15,0.3,0.1910355350088095,0.43750350464453397,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012738853503184714,0.0035004331777163875,0.04525228815538078,157,2,openssl,0.5112009992738876,34
50,0.515625,0.39581601478580125,0.6336644833456737,0.66,0.5215382605023261,0.7756305077749991,0.8536585365853658,33,31,213,0.1455399061032863,0.10446432339143152,0.19917437733847976,213,31,168,0.18452380952380953,0.1331505856073086,0.2500017646610606,0.6431924882629108,0.576842954771631,0.7044685634765506,137,213,Quarantine / Isolation Forest / nominal_budget=0.10,Isolation Forest,0.1,1.9393939393939394,38,0.76,0.6258731624205708,0.8570260860300828,50,0.868421052631579,0.7267314055770869,0.9424613230987987,5,0.1,0.04347576493189044,0.21360231437479654,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.014598540145985401,0.004012618647735732,0.051663166638449914,137,2,openssl,0.4673035950195226,64
50,0.4342105263157895,0.3286093181921706,0.5461424693164003,0.66,0.5215382605023261,0.7756305077749991,0.8536585365853658,33,43,213,0.2018779342723004,0.15347250119907369,0.26084614113667953,213,43,168,0.25595238095238093,0.19593277065902243,0.3268831984165084,0.5868544600938967,0.5197596553755748,0.6508719212667649,125,213,Quarantine / Isolation Forest / nominal_budget=0.15,Isolation Forest,0.15,2.303030303030303,38,0.76,0.6258731624205708,0.8570260860300828,50,0.868421052631579,0.7267314055770869,0.9424613230987987,5,0.1,0.04347576493189044,0.21360231437479654,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.016,0.004398800179193866,0.05646250093046612,125,2,openssl,0.45576416840900136,76
50,0.8333333333333334,0.6414692935030095,0.9332132367136705,0.4,0.27608389730256544,0.5381856225241063,0.8536585365853658,20,4,213,0.0187793427230046,0.007326552217965812,0.04728227989880116,213,4,168,0.023809523809523808,0.009297119491395035,0.05961208846086024,0.7699530516431925,0.7089502494748566,0.8213911373864692,164,213,Quarantine / One-Class SVM / nominal_budget=0.01,One-Class SVM,0.01,1.2,38,0.76,0.6258731624205708,0.8570260860300828,50,0.5263157894736842,0.37258971384496675,0.6752097667747392,18,0.36,0.2413874965184674,0.498589831238873,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012195121951219513,0.0033507380935597665,0.04336870104734518,164,2,openssl,-0.673845011938639,24
50,0.6956521739130435,0.5519435355159236,0.8092015919723275,0.64,0.501410168761127,0.7586125034815325,0.8536585365853658,32,14,213,0.0657276995305164,0.039552862684974786,0.10728925410332713,213,14,168,0.08333333333333333,0.05028733507846082,0.13500822187976255,0.7230046948356808,0.6593592016840247,0.7787489005057663,154,213,Quarantine / One-Class SVM / nominal_budget=0.03,One-Class SVM,0.03,1.4375,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8421052631578947,0.6958318822077686,0.9255613658484106,6,0.12,0.05617600150932277,0.23804817383202986,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012987012987012988,0.0035687626477338107,0.04611057305583392,154,2,openssl,-1.6872738678899353,46
50,0.6808510638297872,0.5383265689689715,0.7960462125036255,0.64,0.501410168761127,0.7586125034815325,0.8536585365853658,32,15,213,0.0704225352112676,0.04313817437700724,0.11292727087844817,213,15,168,0.08928571428571429,0.05485470946990265,0.14207948238891754,0.7183098591549296,0.6544463072204263,0.7744384665022113,153,213,Quarantine / One-Class SVM / nominal_budget=0.05,One-Class SVM,0.05,1.46875,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8421052631578947,0.6958318822077686,0.9255613658484106,6,0.12,0.05617600150932277,0.23804817383202986,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.013071895424836602,0.0035921358278771277,0.04640394862361166,153,2,openssl,-1.6959028794339928,47
50,0.6274509803921569,0.4902521346885088,0.7467948053373558,0.64,0.501410168761127,0.7586125034815325,0.8536585365853658,32,19,213,0.0892018779342723,0.0578496294985762,0.13510912962549318,213,19,168,0.1130952380952381,0.07360824802388762,0.16988048343731982,0.6995305164319249,0.6348722769742241,0.7571191828797994,149,213,Quarantine / One-Class SVM / nominal_budget=0.10,One-Class SVM,0.1,1.59375,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8421052631578947,0.6958318822077686,0.9255613658484106,6,0.12,0.05617600150932277,0.23804817383202986,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.013422818791946308,0.0036887725239569333,0.04761575493343489,149,2,openssl,-1.8894492166559707,51
50,0.43902439024390244,0.33673538463356234,0.5467707889871816,0.72,0.5833487630404345,0.8252582933408877,0.8536585365853658,36,46,213,0.215962441314554,0.16599469107381842,0.2759939366633953,213,46,168,0.27380952380952384,0.21200397521755676,0.3457278985597646,0.5727699530516432,0.5056269455949793,0.6373346456458999,122,213,Quarantine / One-Class SVM / nominal_budget=0.15,One-Class SVM,0.15,2.2777777777777777,38,0.76,0.6258731624205708,0.8570260860300828,50,0.9473684210526315,0.8271453786822962,0.9854457918527075,2,0.04,0.011038884327619819,0.13460090687507018,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.00819672131147541,0.0014483909512206967,0.04497080090682473,122,1,openssl,-2.5548019226023855,82
50,0.7619047619047619,0.5490882631704925,0.8937198697736353,0.32,0.20758216260656848,0.45810297308144066,0.8536585365853658,16,5,213,0.0234741784037558,0.010067486826548112,0.05376467375737236,213,5,168,0.02976190476190476,0.01277812377684728,0.0677697190760048,0.7652582159624414,0.7039510437141041,0.8171670146800685,163,213,Quarantine / Local Outlier Factor / nominal_budget=0.01,Local Outlier Factor,0.01,1.3125,38,0.76,0.6258731624205708,0.8570260860300828,50,0.42105263157894735,0.2785250115775872,0.5780765465632944,22,0.44,0.3116219921125717,0.5769397197834314,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012269938650306749,0.003371334406110614,0.043628127694741684,163,2,openssl,1.9213204317663586,21
50,0.7307692307692307,0.5391695962082383,0.8629555167798162,0.38,0.2586278931019359,0.5184955306900701,0.8536585365853658,19,7,213,0.0328638497652582,0.016008716980555834,0.06627010053767161,213,7,168,0.041666666666666664,0.020327550685063256,0.08349756196898245,0.755868544600939,0.6939805434080362,0.8086908580518293,161,213,Quarantine / Local Outlier Factor / nominal_budget=0.03,Local Outlier Factor,0.03,1.368421052631579,38,0.76,0.6258731624205708,0.8570260860300828,50,0.5,0.3484992836439511,0.6515007163560489,19,0.38,0.2586278931019359,0.5184955306900701,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012422360248447204,0.0034132960972489516,0.04415640437005673,161,2,openssl,1.8594190799992973,26
50,0.7307692307692307,0.5391695962082383,0.8629555167798162,0.38,0.2586278931019359,0.5184955306900701,0.8536585365853658,19,7,213,0.0328638497652582,0.016008716980555834,0.06627010053767161,213,7,168,0.041666666666666664,0.020327550685063256,0.08349756196898245,0.755868544600939,0.6939805434080362,0.8086908580518293,161,213,Quarantine / Local Outlier Factor / nominal_budget=0.05,Local Outlier Factor,0.05,1.368421052631579,38,0.76,0.6258731624205708,0.8570260860300828,50,0.5,0.3484992836439511,0.6515007163560489,19,0.38,0.2586278931019359,0.5184955306900701,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012422360248447204,0.0034132960972489516,0.04415640437005673,161,2,openssl,1.8532666474935682,26
50,0.5166666666666667,0.393078100325925,0.6382495046026722,0.62,0.4815044693099298,0.7413721068980641,0.8536585365853658,31,29,213,0.136150234741784,0.0964968940266881,0.18869514976891621,213,29,168,0.17261904761904762,0.1229612965922685,0.23691378387490702,0.6525821596244131,0.5864460867792577,0.7133120884032308,139,213,Quarantine / Local Outlier Factor / nominal_budget=0.10,Local Outlier Factor,0.1,1.935483870967742,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8157894736842105,0.665811419288686,0.9077823481477872,7,0.14,0.06950833427016292,0.26186193710585537,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.014388489208633094,0.003954752436952022,0.05094148627016831,139,2,openssl,1.4450856752278536,60
50,0.5079365079365079,0.3876288627495474,0.6273319118601532,0.64,0.501410168761127,0.7586125034815325,0.8536585365853658,32,31,213,0.1455399061032863,0.10446432339143152,0.19917437733847976,213,31,168,0.18452380952380953,0.1331505856073086,0.2500017646610606,0.6431924882629108,0.576842954771631,0.7044685634765506,137,213,Quarantine / Local Outlier Factor / nominal_budget=0.15,Local Outlier Factor,0.15,1.96875,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8421052631578947,0.6958318822077686,0.9255613658484106,6,0.12,0.05617600150932277,0.23804817383202986,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.014598540145985401,0.004012618647735732,0.051663166638449914,137,2,openssl,1.3900616069047542,63
50,0.8333333333333334,0.6414692935030095,0.9332132367136705,0.4,0.27608389730256544,0.5381856225241063,0.8536585365853658,20,4,213,0.0187793427230046,0.007326552217965812,0.04728227989880116,213,4,168,0.023809523809523808,0.009297119491395035,0.05961208846086024,0.7699530516431925,0.7089502494748566,0.8213911373864692,164,213,Quarantine / Mahalanobis / nominal_budget=0.01,Mahalanobis,0.01,1.2,38,0.76,0.6258731624205708,0.8570260860300828,50,0.5263157894736842,0.37258971384496675,0.6752097667747392,18,0.36,0.2413874965184674,0.498589831238873,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012195121951219513,0.0033507380935597665,0.04336870104734518,164,2,openssl,102.92218269575184,24
50,0.7222222222222222,0.560075100026029,0.8415166205986538,0.52,0.3851174489004462,0.6520286471342195,0.8536585365853658,26,10,213,0.0469483568075117,0.02569840042274735,0.08425040249694057,213,10,168,0.05952380952380952,0.032650105091741696,0.10609091226409444,0.7417840375586855,0.6790919264457485,0.7959094896126566,158,213,Quarantine / Mahalanobis / nominal_budget=0.03,Mahalanobis,0.03,1.3846153846153846,38,0.76,0.6258731624205708,0.8570260860300828,50,0.6842105263157895,0.5254424010939046,0.8091539632440382,12,0.24,0.14297391396991727,0.37412683757942916,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012658227848101266,0.0034782344575124864,0.04497324934542184,158,2,openssl,65.5530646241561,36
50,0.7027027027027027,0.5421686408886435,0.8251052135016799,0.52,0.3851174489004462,0.6520286471342195,0.8536585365853658,26,11,213,0.0516431924882629,0.029078238434561497,0.09009389295227993,213,11,168,0.06547619047619048,0.0369508952173935,0.11342875703903946,0.7370892018779343,0.6741463100963933,0.7916317774948581,157,213,Quarantine / Mahalanobis / nominal_budget=0.05,Mahalanobis,0.05,1.4230769230769231,38,0.76,0.6258731624205708,0.8570260860300828,50,0.6842105263157895,0.5254424010939046,0.8091539632440382,12,0.24,0.14297391396991727,0.37412683757942916,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.012738853503184714,0.0035004331777163875,0.04525228815538078,157,2,openssl,64.37107448297142,37
50,0.5161290322580645,0.3944745960566068,0.6359014016175426,0.64,0.501410168761127,0.7586125034815325,0.8536585365853658,32,30,213,0.1408450704225352,0.10047228580295067,0.19394308645980715,213,30,168,0.17857142857142858,0.1280446816351644,0.24346903373260795,0.647887323943662,0.5816412231374941,0.7088936235778409,138,213,Quarantine / Mahalanobis / nominal_budget=0.10,Mahalanobis,0.1,1.9375,38,0.76,0.6258731624205708,0.8570260860300828,50,0.8421052631578947,0.6958318822077686,0.9255613658484106,6,0.12,0.05617600150932277,0.23804817383202986,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.007246376811594203,0.0012803107838288905,0.039902703472098074,138,1,openssl,39.27585637190828,62
50,0.45,0.3457768918471123,0.5588049211064404,0.72,0.5833487630404345,0.8252582933408877,0.8536585365853658,36,44,213,0.2065727699530516,0.15763594087690821,0.26590602992599854,213,44,168,0.2619047619047619,0.20127485645342014,0.3331797475227076,0.5821596244131455,0.5150427603859814,0.6463654877892048,124,213,Quarantine / Mahalanobis / nominal_budget=0.15,Mahalanobis,0.15,2.2222222222222223,38,0.76,0.6258731624205708,0.8570260860300828,50,0.9473684210526315,0.8271453786822962,0.9854457918527075,2,0.04,0.011038884327619819,0.13460090687507018,528f4852c218f2cb425732804dd634b9ce7f6c3596dd1debf7f7e0dac11a92cc,0.008064516129032258,0.0014250064581251658,0.04426798605447707,124,1,openssl,33.860988230480324,80
